id;x;y
3888;3468871,611;-1560609,307
3887;3468871,611;-1560209,307
3886;3468871,611;-1559809,307
3885;3468871,611;-1559409,307
3884;3468871,611;-1559009,307
3883;3468871,611;-1558609,307
3882;3468871,611;-1558209,307
3881;3468871,611;-1557809,307
3896;3468871,611;-1563809,307
3895;3468871,611;-1563409,307
3894;3468871,611;-1563009,307
3893;3468871,611;-1562609,307
3892;3468871,611;-1562209,307
3891;3468871,611;-1561809,307
3890;3468871,611;-1561409,307
3889;3468871,611;-1561009,307
3767;3468471,611;-1553409,307
3766;3468471,611;-1553009,307
3765;3468471,611;-1552609,307
3764;3468471,611;-1552209,307
3763;3468471,611;-1551809,307
3762;3468471,611;-1551409,307
3761;3468471,611;-1551009,307
3760;3468471,611;-1550609,307
3775;3468471,611;-1556609,307
3774;3468471,611;-1556209,307
3773;3468471,611;-1555809,307
3772;3468471,611;-1555409,307
3771;3468471,611;-1555009,307
3770;3468471,611;-1554609,307
3769;3468471,611;-1554209,307
3768;3468471,611;-1553809,307
3751;3468471,611;-1547009,307
3750;3468482,141;-1546625,868
3749;3468632,824;-1546395,301
3708;3467903,017;-1570835,452
3707;3468040,087;-1570572,295
3706;3468071,611;-1570209,307
3705;3468071,611;-1569809,307
3704;3468071,611;-1569409,307
3759;3468471,611;-1550209,307
3758;3468471,611;-1549809,307
3757;3468471,611;-1549409,307
3756;3468471,611;-1549009,307
3755;3468471,611;-1548609,307
3754;3468471,611;-1548209,307
3753;3468471,611;-1547809,307
3752;3468471,611;-1547409,307
3799;3468471,611;-1566209,307
3798;3468471,611;-1565809,307
3797;3468471,611;-1565409,307
3796;3468471,611;-1565009,307
3795;3468471,611;-1564609,307
3794;3468471,611;-1564209,307
3793;3468471,611;-1563809,307
3792;3468471,611;-1563409,307
3807;3468471,611;-1569409,307
3806;3468471,611;-1569009,307
3805;3468471,611;-1568609,307
3804;3468471,611;-1568209,307
3803;3468471,611;-1567809,307
3802;3468471,611;-1567409,307
3801;3468471,611;-1567009,307
3800;3468471,611;-1566609,307
3783;3468471,611;-1559809,307
3782;3468471,611;-1559409,307
3781;3468471,611;-1559009,307
3780;3468471,611;-1558609,307
3779;3468471,611;-1558209,307
3778;3468471,611;-1557809,307
3777;3468471,611;-1557409,307
3776;3468471,611;-1557009,307
3791;3468471,611;-1563009,307
3790;3468471,611;-1562609,307
3789;3468471,611;-1562209,307
3788;3468471,611;-1561809,307
3787;3468471,611;-1561409,307
3786;3468471,611;-1561009,307
3785;3468471,611;-1560609,307
3784;3468471,611;-1560209,307
4084;3469671,611;-1556609,307
4083;3469671,611;-1556209,307
4082;3469671,611;-1555809,307
4081;3469671,611;-1555409,307
4080;3469671,611;-1555009,307
4079;3469671,611;-1554609,307
4078;3469671,611;-1554209,307
4077;3469671,611;-1553809,307
4092;3469671,611;-1559809,307
4091;3469671,611;-1559409,307
4090;3469671,611;-1559009,307
4089;3469671,611;-1558609,307
4088;3469671,611;-1558209,307
4087;3469671,611;-1557809,307
4086;3469671,611;-1557409,307
4085;3469671,611;-1557009,307
4068;3469671,611;-1550209,307
4067;3469671,611;-1549809,307
4066;3469671,611;-1549409,307
4065;3469671,611;-1549009,307
4064;3469671,611;-1548609,307
4063;3469671,611;-1548209,307
4062;3469671,611;-1547809,307
4061;3469671,611;-1547409,307
4076;3469671,611;-1553409,307
4075;3469671,611;-1553009,307
4074;3469671,611;-1552609,307
4073;3469671,611;-1552209,307
4072;3469671,611;-1551809,307
4071;3469671,611;-1551409,307
4070;3469671,611;-1551009,307
4069;3469671,611;-1550609,307
4116;3469609,931;-1569324,96
4115;3469671,611;-1569009,307
4114;3469671,611;-1568609,307
4113;3469671,611;-1568209,307
4112;3469667,21;-1567813,441
4111;3469582,242;-1567459,261
4110;3469593,222;-1566901,061
4109;3469671,377;-1566609,069
4167;3470071,611;-1548609,307
4166;3470071,611;-1548209,307
4165;3470071,611;-1547809,307
4164;3470071,611;-1547409,307
4163;3470071,611;-1547009,307
4162;3470071,611;-1546609,307
4161;3470071,611;-1546209,307
4160;3470104,237;-1545929,629
4100;3469671,611;-1563009,307
4099;3469671,611;-1562609,307
4098;3469671,611;-1562209,307
4097;3469671,611;-1561809,307
4096;3469671,611;-1561409,307
4095;3469671,611;-1561009,307
4094;3469671,611;-1560609,307
4093;3469671,611;-1560209,307
4108;3469671,611;-1566209,307
4107;3469671,611;-1565809,307
4106;3469671,611;-1565409,307
4105;3469671,611;-1565009,307
4104;3469671,611;-1564609,307
4103;3469671,611;-1564209,307
4102;3469671,611;-1563809,307
4101;3469671,611;-1563409,307
3978;3469271,611;-1555409,307
3977;3469271,611;-1555009,307
3976;3469271,611;-1554609,307
3975;3469271,611;-1554209,307
3974;3469271,611;-1553809,307
3973;3469271,611;-1553409,307
3972;3469271,611;-1553009,307
3971;3469271,611;-1552609,307
3986;3469271,611;-1558609,307
3985;3469271,611;-1558209,307
3984;3469271,611;-1557809,307
3983;3469271,611;-1557409,307
3982;3469271,611;-1557009,307
3981;3469271,611;-1556609,307
3980;3469271,611;-1556209,307
3979;3469271,611;-1555809,307
3962;3469271,611;-1549009,307
3961;3469271,611;-1548609,307
3960;3469271,611;-1548209,307
3959;3469271,611;-1547809,307
3958;3469271,611;-1547409,307
3957;3469271,611;-1547009,307
3956;3469271,611;-1546609,307
3955;3469290,224;-1546276,603
3970;3469271,611;-1552209,307
3969;3469271,611;-1551809,307
3968;3469271,611;-1551409,307
3967;3469271,611;-1551009,307
3966;3469271,611;-1550609,307
3965;3469271,611;-1550209,307
3964;3469271,611;-1549809,307
3963;3469271,611;-1549409,307
4010;3469271,611;-1568209,307
4009;3469271,611;-1567809,307
4008;3469271,611;-1567409,307
4007;3469269,487;-1567008,345
4006;3469271,611;-1566609,307
4005;3469271,611;-1566209,307
4004;3469271,611;-1565809,307
4003;3469271,611;-1565409,307
4060;3469671,611;-1547009,307
4059;3469671,611;-1546609,307
4058;3469677,481;-1546216,933
4057;3469802,055;-1545984,189
4014;3469183,505;-1569702,457
4013;3469269,669;-1569407,325
4012;3469271,611;-1569009,307
4011;3469271,611;-1568609,307
3994;3469271,611;-1561809,307
3993;3469271,611;-1561409,307
3992;3469271,611;-1561009,307
3991;3469271,611;-1560609,307
3990;3469271,611;-1560209,307
3989;3469271,611;-1559809,307
3988;3469271,611;-1559409,307
3987;3469271,611;-1559009,307
4002;3469271,611;-1565009,307
4001;3469271,611;-1564609,307
4000;3469271,611;-1564209,307
3999;3469271,611;-1563809,307
3998;3469271,611;-1563409,307
3997;3469271,611;-1563009,307
3996;3469271,611;-1562609,307
3995;3469271,611;-1562209,307
4300;3470471,611;-1560609,307
4299;3470471,611;-1560209,307
4298;3470471,611;-1559809,307
4297;3470471,611;-1559409,307
4296;3470471,611;-1559009,307
4295;3470471,611;-1558609,307
4294;3470471,611;-1558209,307
4293;3470471,611;-1557809,307
4308;3470471,611;-1563809,307
4307;3470471,611;-1563409,307
4306;3470471,611;-1563009,307
4305;3470471,611;-1562609,307
4304;3470471,611;-1562209,307
4303;3470471,611;-1561809,307
4302;3470471,611;-1561409,307
4301;3470471,611;-1561009,307
4284;3470471,611;-1554209,307
4283;3470471,611;-1553809,307
4282;3470471,611;-1553409,307
4281;3470471,611;-1553009,307
4280;3470471,611;-1552609,307
4279;3470471,611;-1552209,307
4278;3470471,611;-1551809,307
4277;3470471,611;-1551409,307
4292;3470471,611;-1557409,307
4291;3470471,611;-1557009,307
4290;3470471,611;-1556609,307
4289;3470471,611;-1556209,307
4288;3470471,611;-1555809,307
4287;3470471,611;-1555409,307
4286;3470471,611;-1555009,307
4285;3470471,611;-1554609,307
4378;3470871,611;-1550609,307
4377;3470871,611;-1550209,307
4376;3470871,611;-1549809,307
4375;3470871,611;-1549409,307
4374;3470871,611;-1549009,307
4373;3470871,611;-1548609,307
4372;3470871,611;-1548209,307
4371;3470871,611;-1547809,307
4386;3470871,611;-1553809,307
4385;3470871,611;-1553409,307
4384;3470871,611;-1553009,307
4383;3470871,611;-1552609,307
4382;3470871,611;-1552209,307
4381;3470871,611;-1551809,307
4380;3470871,611;-1551409,307
4379;3470871,611;-1551009,307
4319;3470299,83;-1568368,896
4315;3470333,488;-1566449,879
4314;3470458,249;-1566193,387
4313;3470471,611;-1565809,307
4312;3470471,611;-1565409,307
4311;3470471,611;-1565009,307
4310;3470471,611;-1564609,307
4309;3470471,611;-1564209,307
4370;3470871,611;-1547409,307
4369;3470871,611;-1547009,307
4368;3470871,611;-1546609,307
4367;3470871,611;-1546209,307
4366;3470873,48;-1545811,411
4365;3470971,285;-1545573,078
4321;3470303,83;-1568836,129
4320;3470367,635;-1568621,219
4191;3470071,611;-1558209,307
4190;3470071,611;-1557809,307
4189;3470071,611;-1557409,307
4188;3470071,611;-1557009,307
4187;3470071,611;-1556609,307
4186;3470071,611;-1556209,307
4185;3470071,611;-1555809,307
4184;3470071,611;-1555409,307
4199;3470071,611;-1561409,307
4198;3470071,611;-1561009,307
4197;3470071,611;-1560609,307
4196;3470071,611;-1560209,307
4195;3470071,611;-1559809,307
4194;3470071,611;-1559409,307
4193;3470071,611;-1559009,307
4192;3470071,611;-1558609,307
4175;3470071,611;-1551809,307
4174;3470071,611;-1551409,307
4173;3470071,611;-1551009,307
4172;3470071,611;-1550609,307
4171;3470071,611;-1550209,307
4170;3470071,611;-1549809,307
4169;3470071,611;-1549409,307
4168;3470071,611;-1549009,307
4183;3470071,611;-1555009,307
4182;3470071,611;-1554609,307
4181;3470071,611;-1554209,307
4180;3470071,611;-1553809,307
4179;3470071,611;-1553409,307
4178;3470071,611;-1553009,307
4177;3470071,611;-1552609,307
4176;3470071,611;-1552209,307
4268;3470471,611;-1547809,307
4267;3470471,611;-1547409,307
4266;3470471,611;-1547009,307
4265;3470471,611;-1546609,307
4264;3470471,611;-1546209,307
4263;3470488,099;-1545860,32
4219;3469877,001;-1569213,794
4218;3470026,831;-1568951,208
4276;3470471,611;-1551009,307
4275;3470471,611;-1550609,307
4274;3470471,611;-1550209,307
4273;3470471,611;-1549809,307
4272;3470471,611;-1549409,307
4271;3470471,611;-1549009,307
4270;3470471,611;-1548609,307
4269;3470471,611;-1548209,307
4207;3470071,611;-1564609,307
4206;3470071,611;-1564209,307
4205;3470071,611;-1563809,307
4204;3470071,611;-1563409,307
4203;3470071,611;-1563009,307
4202;3470071,611;-1562609,307
4201;3470071,611;-1562209,307
4200;3470071,611;-1561809,307
4217;3470071,611;-1568609,307
4216;3470044,021;-1568231,172
4215;3469940,06;-1567911,282
4212;3470037,036;-1566547,069
4211;3470071,611;-1566209,307
4210;3470071,611;-1565809,307
4209;3470071,611;-1565409,307
4208;3470071,611;-1565009,307
4574;3471671,611;-1546609,307
4573;3471671,611;-1546209,307
4572;3471671,611;-1545809,307
4571;3471686,653;-1545443,543
4570;3471871,311;-1545209,194
4519;3471238,748;-1565753,095
4518;3471271,611;-1565409,307
4517;3471271,611;-1565009,307
4582;3471671,611;-1549809,307
4581;3471671,611;-1549409,307
4580;3471671,611;-1549009,307
4579;3471671,611;-1548609,307
4578;3471671,611;-1548209,307
4577;3471671,611;-1547809,307
4576;3471671,611;-1547409,307
4575;3471671,611;-1547009,307
4508;3471271,611;-1561409,307
4507;3471271,611;-1561009,307
4506;3471271,611;-1560609,307
4505;3471271,611;-1560209,307
4504;3471271,611;-1559809,307
4503;3471271,611;-1559409,307
4502;3471271,611;-1559009,307
4501;3471271,611;-1558609,307
4516;3471271,611;-1564609,307
4515;3471271,611;-1564209,307
4514;3471271,611;-1563809,307
4513;3471271,611;-1563409,307
4512;3471271,611;-1563009,307
4511;3471271,611;-1562609,307
4510;3471271,611;-1562209,307
4509;3471271,611;-1561809,307
4606;3471671,611;-1559409,307
4605;3471671,611;-1559009,307
4604;3471671,611;-1558609,307
4603;3471671,611;-1558209,307
4602;3471671,611;-1557809,307
4601;3471671,611;-1557409,307
4600;3471671,611;-1557009,307
4599;3471671,611;-1556609,307
4614;3471671,611;-1562609,307
4613;3471671,611;-1562209,307
4612;3471671,611;-1561809,307
4611;3471671,611;-1561409,307
4610;3471671,611;-1561009,307
4609;3471671,611;-1560609,307
4608;3471671,611;-1560209,307
4607;3471671,611;-1559809,307
4590;3471671,611;-1553009,307
4589;3471671,611;-1552609,307
4588;3471671,611;-1552209,307
4587;3471671,611;-1551809,307
4586;3471671,611;-1551409,307
4585;3471671,611;-1551009,307
4584;3471671,611;-1550609,307
4583;3471671,611;-1550209,307
4598;3471671,611;-1556209,307
4597;3471671,611;-1555809,307
4596;3471671,611;-1555409,307
4595;3471671,611;-1555009,307
4594;3471671,611;-1554609,307
4593;3471671,611;-1554209,307
4592;3471671,611;-1553809,307
4591;3471671,611;-1553409,307
4410;3470871,611;-1563409,307
4409;3470871,611;-1563009,307
4408;3470871,611;-1562609,307
4407;3470871,611;-1562209,307
4406;3470871,611;-1561809,307
4405;3470871,611;-1561409,307
4404;3470871,611;-1561009,307
4403;3470871,611;-1560609,307
4468;3471298,226;-1545514,047
4417;3470803,503;-1566095,787
4416;3470871,604;-1565809,299
4415;3470871,611;-1565409,307
4414;3470871,611;-1565009,307
4413;3470871,611;-1564609,307
4412;3470871,611;-1564209,307
4411;3470871,611;-1563809,307
4394;3470871,611;-1557009,307
4393;3470871,611;-1556609,307
4392;3470871,611;-1556209,307
4391;3470871,611;-1555809,307
4390;3470871,611;-1555409,307
4389;3470871,611;-1555009,307
4388;3470871,611;-1554609,307
4387;3470871,611;-1554209,307
4402;3470871,611;-1560209,307
4401;3470871,611;-1559809,307
4400;3470871,611;-1559409,307
4399;3470871,611;-1559009,307
4398;3470871,611;-1558609,307
4397;3470871,611;-1558209,307
4396;3470871,611;-1557809,307
4395;3470871,611;-1557409,307
4492;3471271,611;-1555009,307
4491;3471271,611;-1554609,307
4490;3471271,611;-1554209,307
4489;3471271,611;-1553809,307
4488;3471271,611;-1553409,307
4487;3471271,611;-1553009,307
4486;3471271,611;-1552609,307
4485;3471271,611;-1552209,307
4500;3471271,611;-1558209,307
4499;3471271,611;-1557809,307
4498;3471271,611;-1557409,307
4497;3471271,611;-1557009,307
4496;3471271,611;-1556609,307
4495;3471271,611;-1556209,307
4494;3471271,611;-1555809,307
4493;3471271,611;-1555409,307
4476;3471271,611;-1548609,307
4475;3471271,611;-1548209,307
4474;3471271,611;-1547809,307
4473;3471271,611;-1547409,307
4472;3471271,611;-1547009,307
4471;3471271,611;-1546609,307
4470;3471271,611;-1546209,307
4469;3471271,611;-1545809,307
4484;3471271,611;-1551809,307
4483;3471271,611;-1551409,307
4482;3471271,611;-1551009,307
4481;3471271,611;-1550609,307
4480;3471271,611;-1550209,307
4479;3471271,611;-1549809,307
4478;3471271,611;-1549409,307
4477;3471271,611;-1549009,307
4803;3472471,611;-1555809,307
4802;3472471,611;-1555409,307
4801;3472471,611;-1555009,307
4800;3472471,611;-1554609,307
4799;3472471,611;-1554209,307
4798;3472471,611;-1553809,307
4797;3472471,611;-1553409,307
4796;3472471,611;-1553009,307
4811;3472471,611;-1559009,307
4810;3472471,611;-1558609,307
4809;3472471,611;-1558209,307
4808;3472471,611;-1557809,307
4807;3472471,611;-1557409,307
4806;3472471,611;-1557009,307
4805;3472471,611;-1556609,307
4804;3472471,611;-1556209,307
4787;3472471,611;-1549409,307
4786;3472471,611;-1549009,307
4785;3472471,611;-1548609,307
4784;3472471,611;-1548209,307
4783;3472471,611;-1547809,307
4782;3472471,611;-1547409,307
4781;3472471,611;-1547009,307
4780;3472471,611;-1546609,307
4795;3472471,611;-1552609,307
4794;3472471,611;-1552209,307
4793;3472471,611;-1551809,307
4792;3472471,611;-1551409,307
4791;3472471,611;-1551009,307
4790;3472471,611;-1550609,307
4789;3472471,611;-1550209,307
4788;3472471,611;-1549809,307
4885;3472871,611;-1547409,307
4884;3472871,611;-1547009,307
4883;3472871,611;-1546609,307
4882;3472871,611;-1546209,307
4881;3472871,611;-1545809,307
4880;3472871,611;-1545409,307
4879;3472881,549;-1545024,084
4878;3473025,95;-1544792,14
4893;3472871,611;-1550609,307
4892;3472871,611;-1550209,307
4891;3472871,611;-1549809,307
4890;3472871,611;-1549409,307
4889;3472871,611;-1549009,307
4888;3472871,611;-1548609,307
4887;3472871,611;-1548209,307
4886;3472871,611;-1547809,307
4819;3472471,611;-1562209,307
4818;3472471,611;-1561809,307
4817;3472471,611;-1561409,307
4816;3472471,611;-1561009,307
4815;3472471,611;-1560609,307
4814;3472471,611;-1560209,307
4813;3472471,611;-1559809,307
4812;3472471,611;-1559409,307
4827;3472276,867;-1565212,753
4826;3472440,418;-1564958,988
4825;3472471,611;-1564609,307
4824;3472471,611;-1564209,307
4823;3472471,611;-1563809,307
4822;3472471,611;-1563409,307
4821;3472471,611;-1563009,307
4820;3472471,611;-1562609,307
4688;3472071,611;-1551009,307
4687;3472071,611;-1550609,307
4686;3472071,611;-1550209,307
4685;3472071,611;-1549809,307
4684;3472071,611;-1549409,307
4683;3472071,611;-1549009,307
4682;3472071,611;-1548609,307
4681;3472071,611;-1548209,307
4696;3472071,611;-1554209,307
4695;3472071,611;-1553809,307
4694;3472071,611;-1553409,307
4693;3472071,611;-1553009,307
4692;3472071,611;-1552609,307
4691;3472071,611;-1552209,307
4690;3472071,611;-1551809,307
4689;3472071,611;-1551409,307
4622;3471540,185;-1565654,27
4621;3471660,275;-1565396,102
4620;3471671,611;-1565009,307
4619;3471671,611;-1564609,307
4618;3471671,611;-1564209,307
4617;3471671,611;-1563809,307
4616;3471671,611;-1563409,307
4615;3471671,611;-1563009,307
4680;3472071,611;-1547809,307
4679;3472071,611;-1547409,307
4678;3472071,611;-1547009,307
4677;3472071,611;-1546609,307
4676;3472071,611;-1546209,307
4675;3472071,611;-1545809,307
4674;3472071,611;-1545409,307
4673;3472137,979;-1545159,065
4720;3472071,611;-1563809,307
4719;3472071,611;-1563409,307
4718;3472071,611;-1563009,307
4717;3472071,611;-1562609,307
4716;3472071,611;-1562209,307
4715;3472071,611;-1561809,307
4714;3472071,611;-1561409,307
4713;3472071,611;-1561009,307
4779;3472471,611;-1546209,307
4778;3472471,611;-1545809,307
4777;3472471,611;-1545409,307
4776;3472493,8;-1545092,176
4724;3472009,816;-1565300,304
4723;3472071,611;-1565009,307
4722;3472071,611;-1564609,307
4721;3472071,611;-1564209,307
4704;3472071,611;-1557409,307
4703;3472071,611;-1557009,307
4702;3472071,611;-1556609,307
4701;3472071,611;-1556209,307
4700;3472071,611;-1555809,307
4699;3472071,611;-1555409,307
4698;3472071,611;-1555009,307
4697;3472071,611;-1554609,307
4712;3472071,611;-1560609,307
4711;3472071,611;-1560209,307
4710;3472071,611;-1559809,307
4709;3472071,611;-1559409,307
4708;3472071,611;-1559009,307
4707;3472071,611;-1558609,307
4706;3472071,611;-1558209,307
4705;3472071,611;-1557809,307
5084;3473689,703;-1544667,365
5031;3473215,08;-1564505,165
5030;3473271,611;-1564209,307
5029;3473271,611;-1563809,307
5028;3473271,611;-1563409,307
5027;3473271,611;-1563009,307
5026;3473271,611;-1562609,307
5025;3473271,611;-1562209,307
5092;3473671,611;-1547809,307
5091;3473671,611;-1547409,307
5090;3473671,611;-1547009,307
5089;3473671,611;-1546609,307
5088;3473671,611;-1546209,307
5087;3473671,611;-1545809,307
5086;3473671,611;-1545409,307
5085;3473671,611;-1545009,307
5016;3473271,611;-1558609,307
5015;3473271,611;-1558209,307
5014;3473271,611;-1557809,307
5013;3473271,611;-1557409,307
5012;3473271,611;-1557009,307
5011;3473271,611;-1556609,307
5010;3473271,611;-1556209,307
5009;3473271,611;-1555809,307
5024;3473271,611;-1561809,307
5023;3473271,611;-1561409,307
5022;3473271,611;-1561009,307
5021;3473271,611;-1560609,307
5020;3473271,611;-1560209,307
5019;3473271,611;-1559809,307
5018;3473271,611;-1559409,307
5017;3473271,611;-1559009,307
5116;3473671,611;-1557409,307
5115;3473671,611;-1557009,307
5114;3473671,611;-1556609,307
5113;3473671,611;-1556209,307
5112;3473671,611;-1555809,307
5111;3473671,611;-1555409,307
5110;3473671,611;-1555009,307
5109;3473671,611;-1554609,307
5124;3473671,611;-1560609,307
5123;3473671,611;-1560209,307
5122;3473671,611;-1559809,307
5121;3473671,611;-1559409,307
5120;3473671,611;-1559009,307
5119;3473671,611;-1558609,307
5118;3473671,611;-1558209,307
5117;3473671,611;-1557809,307
5100;3473671,611;-1551009,307
5099;3473671,611;-1550609,307
5098;3473671,611;-1550209,307
5097;3473671,611;-1549809,307
5096;3473671,611;-1549409,307
5095;3473671,611;-1549009,307
5094;3473671,611;-1548609,307
5093;3473671,611;-1548209,307
5108;3473671,611;-1554209,307
5107;3473671,611;-1553809,307
5106;3473671,611;-1553409,307
5105;3473671,611;-1553009,307
5104;3473671,611;-1552609,307
5103;3473671,611;-1552209,307
5102;3473671,611;-1551809,307
5101;3473671,611;-1551409,307
4917;3472871,611;-1560209,307
4916;3472871,611;-1559809,307
4915;3472871,611;-1559409,307
4914;3472871,611;-1559009,307
4913;3472871,611;-1558609,307
4912;3472871,611;-1558209,307
4911;3472871,611;-1557809,307
4910;3472871,611;-1557409,307
4925;3472871,611;-1563409,307
4924;3472871,611;-1563009,307
4923;3472871,611;-1562609,307
4922;3472871,611;-1562209,307
4921;3472871,611;-1561809,307
4920;3472871,611;-1561409,307
4919;3472871,611;-1561009,307
4918;3472871,611;-1560609,307
4901;3472871,611;-1553809,307
4900;3472871,611;-1553409,307
4899;3472871,611;-1553009,307
4898;3472871,611;-1552609,307
4897;3472871,611;-1552209,307
4896;3472871,611;-1551809,307
4895;3472871,611;-1551409,307
4894;3472871,611;-1551009,307
4909;3472871,611;-1557009,307
4908;3472871,611;-1556609,307
4907;3472871,611;-1556209,307
4906;3472871,611;-1555809,307
4905;3472871,611;-1555409,307
4904;3472871,611;-1555009,307
4903;3472871,611;-1554609,307
4902;3472871,611;-1554209,307
5000;3473271,611;-1552209,307
4999;3473271,611;-1551809,307
4998;3473271,611;-1551409,307
4997;3473271,611;-1551009,307
4996;3473271,611;-1550609,307
4995;3473271,611;-1550209,307
4994;3473271,611;-1549809,307
4993;3473271,611;-1549409,307
5008;3473271,611;-1555409,307
5007;3473271,611;-1555009,307
5006;3473271,611;-1554609,307
5005;3473271,611;-1554209,307
5004;3473271,611;-1553809,307
5003;3473271,611;-1553409,307
5002;3473271,611;-1553009,307
5001;3473271,611;-1552609,307
4984;3473271,611;-1545809,307
4983;3473271,611;-1545409,307
4982;3473271,611;-1545009,307
4981;3473311,178;-1544738,521
4929;3472746,882;-1564858,661
4928;3472862,202;-1564598,573
4927;3472871,611;-1564209,307
4926;3472871,611;-1563809,307
4992;3473271,611;-1549009,307
4991;3473271,611;-1548609,307
4990;3473271,611;-1548209,307
4989;3473271,611;-1547809,307
4988;3473271,611;-1547409,307
4987;3473271,611;-1547009,307
4986;3473271,611;-1546609,307
4985;3473271,611;-1546209,307
5315;3474471,611;-1554609,307
5314;3474471,611;-1554209,307
5313;3474471,611;-1553809,307
5312;3474471,611;-1553409,307
5311;3474471,611;-1553009,307
5310;3474471,611;-1552609,307
5309;3474471,611;-1552209,307
5308;3474471,611;-1551809,307
5323;3474471,611;-1557809,307
5322;3474471,611;-1557409,307
5321;3474471,611;-1557009,307
5320;3474471,611;-1556609,307
5319;3474471,611;-1556209,307
5318;3474471,611;-1555809,307
5317;3474471,611;-1555409,307
5316;3474471,611;-1555009,307
5299;3474471,611;-1548209,307
5298;3474471,611;-1547809,307
5297;3474471,611;-1547409,307
5296;3474471,611;-1547009,307
5295;3474471,611;-1546609,307
5294;3474471,611;-1546209,307
5293;3474471,611;-1545809,307
5292;3474471,611;-1545409,307
5307;3474471,611;-1551409,307
5306;3474471,611;-1551009,307
5305;3474471,611;-1550609,307
5304;3474471,611;-1550209,307
5303;3474471,611;-1549809,307
5302;3474471,611;-1549409,307
5301;3474471,611;-1549009,307
5300;3474471,611;-1548609,307
5399;3474871,611;-1547009,307
5398;3474871,611;-1546609,307
5397;3474871,611;-1546209,307
5396;3474871,611;-1545809,307
5395;3474871,611;-1545409,307
5394;3474871,611;-1545009,307
5393;3474871,611;-1544609,307
5392;3474886,861;-1544242,341
5407;3474871,611;-1550209,307
5406;3474871,611;-1549809,307
5405;3474871,611;-1549409,307
5404;3474871,611;-1549009,307
5403;3474871,611;-1548609,307
5402;3474871,611;-1548209,307
5401;3474871,611;-1547809,307
5400;3474871,611;-1547409,307
5331;3474471,611;-1561009,307
5330;3474471,611;-1560609,307
5329;3474471,611;-1560209,307
5328;3474471,611;-1559809,307
5327;3474471,611;-1559409,307
5326;3474471,611;-1559009,307
5325;3474471,611;-1558609,307
5324;3474471,611;-1558209,307
5391;3475068,562;-1544008,161
5338;3474419,518;-1563710,297
5337;3474471,611;-1563409,307
5336;3474471,611;-1563009,307
5335;3474471,611;-1562609,307
5334;3474471,611;-1562209,307
5333;3474471,611;-1561809,307
5332;3474471,611;-1561409,307
5199;3474071,611;-1549409,307
5198;3474071,611;-1549009,307
5197;3474071,611;-1548609,307
5196;3474071,611;-1548209,307
5195;3474071,611;-1547809,307
5194;3474071,611;-1547409,307
5193;3474071,611;-1547009,307
5192;3474071,611;-1546609,307
5207;3474071,611;-1552609,307
5206;3474071,611;-1552209,307
5205;3474071,611;-1551809,307
5204;3474071,611;-1551409,307
5203;3474071,611;-1551009,307
5202;3474071,611;-1550609,307
5201;3474071,611;-1550209,307
5200;3474071,611;-1549809,307
5132;3473671,611;-1563809,307
5131;3473671,611;-1563409,307
5130;3473671,611;-1563009,307
5129;3473671,611;-1562609,307
5128;3473671,611;-1562209,307
5127;3473671,611;-1561809,307
5126;3473671,611;-1561409,307
5125;3473671,611;-1561009,307
5191;3474071,611;-1546209,307
5190;3474071,611;-1545809,307
5189;3474071,611;-1545409,307
5188;3474071,611;-1545009,307
5187;3474074,654;-1544612,859
5186;3474180,589;-1544375,086
5134;3473483,564;-1564417,144
5133;3473642,282;-1564164,386
5231;3474071,611;-1562209,307
5230;3474071,611;-1561809,307
5229;3474071,611;-1561409,307
5228;3474071,611;-1561009,307
5227;3474071,611;-1560609,307
5226;3474071,611;-1560209,307
5225;3474071,611;-1559809,307
5224;3474071,611;-1559409,307
5291;3474471,611;-1545009,307
5290;3474471,611;-1544609,307
5289;3474499,796;-1544315,08
5236;3473953,579;-1564063,053
5235;3474064,01;-1563800,801
5234;3474071,611;-1563409,307
5233;3474071,611;-1563009,307
5232;3474071,611;-1562609,307
5215;3474071,611;-1555809,307
5214;3474071,611;-1555409,307
5213;3474071,611;-1555009,307
5212;3474071,611;-1554609,307
5211;3474071,611;-1554209,307
5210;3474071,611;-1553809,307
5209;3474071,611;-1553409,307
5208;3474071,611;-1553009,307
5223;3474071,611;-1559009,307
5222;3474071,611;-1558609,307
5221;3474071,611;-1558209,307
5220;3474071,611;-1557809,307
5219;3474071,611;-1557409,307
5218;3474071,611;-1557009,307
5217;3474071,611;-1556609,307
5216;3474071,611;-1556209,307
5600;3475671,611;-1545009,307
5599;3475671,611;-1544609,307
5598;3475671,611;-1544209,307
5597;3475693,626;-1543888,505
5543;3475160,276;-1563267,444
5542;3475265,678;-1563002,786
5541;3475271,611;-1562609,307
5540;3475271,611;-1562209,307
5608;3475671,611;-1548209,307
5607;3475671,611;-1547809,307
5606;3475671,611;-1547409,307
5605;3475671,611;-1547009,307
5604;3475671,611;-1546609,307
5603;3475671,611;-1546209,307
5602;3475671,611;-1545809,307
5601;3475671,611;-1545409,307
5531;3475271,611;-1558609,307
5530;3475271,611;-1558209,307
5529;3475271,611;-1557809,307
5528;3475271,611;-1557409,307
5527;3475271,611;-1557009,307
5526;3475271,611;-1556609,307
5525;3475271,611;-1556209,307
5524;3475271,611;-1555809,307
5539;3475271,611;-1561809,307
5538;3475271,611;-1561409,307
