id;x;y;area
10161;3463771,611;-1553109,300;40000
10162;3463771,611;-1553309,300;40000
10163;3463771,611;-1553509,300;40000
10164;3463771,611;-1553709,300;40000
10165;3463771,611;-1553909,300;40000
10166;3463771,611;-1554109,300;40000
10167;3463771,611;-1554309,300;40000
10168;3463771,611;-1554509,300;40000
10169;3463771,611;-1554709,300;40000
10170;3463771,611;-1554909,300;40000
10171;3463771,611;-1555109,300;40000
10172;3463771,611;-1555309,300;40000
10173;3463771,611;-1555509,300;40000
10174;3463771,611;-1555709,300;40000
10175;3463771,611;-1555909,300;40000
10176;3463771,611;-1556109,300;40000
10177;3463771,611;-1556309,300;40000
10178;3463771,611;-1556509,300;40000
10179;3463771,611;-1556709,300;40000
10180;3463771,611;-1556909,300;40000
10181;3463771,611;-1557109,300;40000
10182;3463771,611;-1557309,300;40000
10183;3463771,611;-1557509,300;40000
10184;3463771,611;-1557709,300;40000
10185;3463771,611;-1557909,300;40000
10186;3463771,611;-1558109,300;40000
10187;3463771,611;-1558309,300;40000
10188;3463771,611;-1558509,300;40000
10189;3463771,611;-1558709,300;40000
10190;3463771,611;-1558909,300;40000
10191;3463771,611;-1559109,300;40000
10192;3463771,611;-1559309,300;40000
10193;3463771,611;-1559509,300;40000
10194;3463771,611;-1559709,300;40000
10195;3463771,611;-1559909,300;40000
10196;3463771,611;-1560109,300;40000
10197;3463771,611;-1560309,300;40000
10198;3463771,611;-1560509,300;40000
10199;3463771,611;-1560709,300;40000
10200;3463771,611;-1560909,300;40000
10201;3463771,611;-1561109,300;40000
10202;3463771,611;-1561309,300;40000
10203;3463771,611;-1561509,300;40000
10204;3463771,611;-1561709,300;40000
10205;3463771,611;-1561909,300;40000
10206;3463771,611;-1562109,300;40000
10207;3463771,611;-1562309,300;40000
10208;3463771,611;-1562509,300;40000
10209;3463771,611;-1562709,300;40000
10210;3463771,611;-1562909,300;40000
10211;3463771,611;-1563109,300;40000
10212;3463771,611;-1563309,300;40000
10213;3463771,611;-1563509,300;40000
10214;3463771,611;-1563709,300;40000
10215;3463771,611;-1563909,300;40000
10216;3463771,611;-1564109,300;40000
10217;3463771,611;-1564309,300;40000
10218;3463771,611;-1564509,300;40000
10219;3463771,611;-1564709,300;40000
10220;3463771,611;-1564909,300;40000
10221;3463771,611;-1565109,300;40000
10222;3463771,611;-1565309,300;40000
10223;3463771,611;-1565509,300;40000
10224;3463771,611;-1565709,300;40000
10225;3463771,611;-1565909,300;40000
10226;3463771,611;-1566109,300;40000
10227;3463771,611;-1566309,300;40000
10228;3463771,611;-1566509,300;40000
10229;3463771,611;-1566709,300;40000
10230;3463771,611;-1566909,300;40000
10231;3463771,611;-1567109,300;40000
10232;3463771,611;-1567309,300;40000
10233;3463771,611;-1567509,300;40000
10234;3463771,611;-1567709,300;40000
10235;3463771,629;-1567909,290;40000
10236;3463813,468;-1568082,700;40000
10237;3463864,730;-1568219,840;40000
10320;3463911,194;-1543943,350;40000
10321;3463967,178;-1544114,200;40000
10322;3463971,611;-1544309,300;40000
10323;3463971,611;-1544509,300;40000
10324;3463971,611;-1544709,300;40000
10325;3463971,611;-1544909,300;40000
10326;3463971,611;-1545109,300;40000
10327;3463971,611;-1545309,300;40000
10328;3463971,611;-1545509,300;40000
10329;3463971,611;-1545709,300;40000
10330;3463971,611;-1545909,300;40000
10331;3463971,611;-1546109,300;40000
10332;3463971,611;-1546309,300;40000
10333;3463971,611;-1546509,300;40000
10334;3463971,611;-1546709,300;40000
10335;3463971,611;-1546909,300;40000
10336;3463971,611;-1547109,300;40000
10337;3463971,611;-1547309,300;40000
10338;3463971,611;-1547509,300;40000
10339;3463971,611;-1547709,300;40000
10340;3463971,611;-1547909,300;40000
10341;3463971,611;-1548109,300;40000
10342;3463971,611;-1548309,300;40000
10343;3463971,611;-1548509,300;40000
10344;3463971,611;-1548709,300;40000
10345;3463971,611;-1548909,300;40000
10346;3463971,611;-1549109,300;40000
10347;3463971,611;-1549309,300;40000
10348;3463971,611;-1549509,300;40000
10349;3463971,611;-1549709,300;40000
10350;3463971,611;-1549909,300;40000
10351;3463971,611;-1550109,300;40000
10352;3463971,611;-1550309,300;40000
10353;3463971,611;-1550509,300;40000
10354;3463971,611;-1550709,300;40000
10355;3463971,611;-1550909,300;40000
10356;3463971,611;-1551109,300;40000
10357;3463971,611;-1551309,300;40000
10358;3463971,611;-1551509,300;40000
10359;3463971,611;-1551709,300;40000
10360;3463971,611;-1551909,300;40000
10361;3463971,611;-1552109,300;40000
10362;3463971,611;-1552309,300;40000
10363;3463971,611;-1552509,300;40000
10364;3463971,611;-1552709,300;40000
10365;3463971,611;-1552909,300;40000
10366;3463971,611;-1553109,300;40000
10367;3463971,611;-1553309,300;40000
10368;3463971,611;-1553509,300;40000
10369;3463971,611;-1553709,300;40000
10370;3463971,611;-1553909,300;40000
10371;3463971,611;-1554109,300;40000
10372;3463971,611;-1554309,300;40000
10373;3463971,611;-1554509,300;40000
10374;3463971,611;-1554709,300;40000
10375;3463971,611;-1554909,300;40000
10376;3463971,611;-1555109,300;40000
10377;3463971,611;-1555309,300;40000
10378;3463971,611;-1555509,300;40000
10379;3463971,611;-1555709,300;40000
10380;3463971,611;-1555909,300;40000
10381;3463971,611;-1556109,300;40000
10382;3463971,611;-1556309,300;40000
10383;3463971,611;-1556509,300;40000
10384;3463971,611;-1556709,300;40000
10385;3463971,611;-1556909,300;40000
10386;3463971,611;-1557109,300;40000
10387;3463971,611;-1557309,300;40000
10388;3463971,611;-1557509,300;40000
10389;3463971,611;-1557709,300;40000
10390;3463971,611;-1557909,300;40000
10391;3463971,611;-1558109,300;40000
10392;3463971,611;-1558309,300;40000
10393;3463971,611;-1558509,300;40000
10394;3463971,611;-1558709,300;40000
10395;3463971,611;-1558909,300;40000
10396;3463971,611;-1559109,300;40000
10397;3463971,611;-1559309,300;40000
10398;3463971,611;-1559509,300;40000
10399;3463971,611;-1559709,300;40000
10400;3463971,611;-1559909,300;40000
10401;3463971,611;-1560109,300;40000
10402;3463971,611;-1560309,300;40000
10403;3463971,611;-1560509,300;40000
10404;3463971,611;-1560709,300;40000
10405;3463971,611;-1560909,300;40000
10406;3463971,611;-1561109,300;40000
10407;3463971,611;-1561309,300;40000
10408;3463971,611;-1561509,300;40000
10409;3463971,611;-1561709,300;40000
10410;3463971,611;-1561909,300;40000
10411;3463971,611;-1562109,300;40000
10412;3463971,611;-1562309,300;40000
10413;3463971,611;-1562509,300;40000
10414;3463971,611;-1562709,300;40000
10415;3463971,611;-1562909,300;40000
10416;3463971,611;-1563109,300;40000
10417;3463971,611;-1563309,300;40000
10418;3463971,611;-1563509,300;40000
10419;3463971,611;-1563709,300;40000
10420;3463971,611;-1563909,300;40000
10421;3463971,611;-1564109,300;40000
10422;3463971,611;-1564309,300;40000
10423;3463971,611;-1564509,300;40000
10424;3463971,611;-1564709,300;40000
10425;3463971,611;-1564909,300;40000
10426;3463971,611;-1565109,300;40000
10427;3463971,611;-1565309,300;40000
10428;3463971,611;-1565509,300;40000
10429;3463971,611;-1565709,300;40000
10430;3463971,611;-1565909,300;40000
10431;3463971,611;-1566109,300;40000
10432;3463971,611;-1566309,300;40000
10433;3463971,611;-1566509,300;40000
10434;3463971,611;-1566709,300;40000
10435;3463971,611;-1566909,300;40000
10436;3463971,611;-1567109,300;40000
10437;3463971,611;-1567309,300;40000
10438;3463971,611;-1567509,300;40000
10439;3463971,611;-1567709,300;40000
10440;3463971,611;-1567909,300;40000
10441;3463971,611;-1568109,300;40000
10442;3463984,538;-1568301,750;40000
10443;3464014,598;-1568448,020;40000
10526;3464146,068;-1544161,530;40000
10527;3464171,611;-1544309,300;40000
10528;3464171,611;-1544509,300;40000
10529;3464171,611;-1544709,300;40000
10530;3464171,611;-1544909,300;40000
10531;3464171,611;-1545109,300;40000
10532;3464171,611;-1545309,300;40000
10533;3464171,611;-1545509,300;40000
10534;3464171,611;-1545709,300;40000
10535;3464171,611;-1545909,300;40000
10536;3464171,611;-1546109,300;40000
10537;3464171,611;-1546309,300;40000
10538;3464171,611;-1546509,300;40000
10539;3464171,611;-1546709,300;40000
10540;3464171,611;-1546909,300;40000
10541;3464171,611;-1547109,300;40000
10542;3464171,611;-1547309,300;40000
10543;3464171,611;-1547509,300;40000
10544;3464171,611;-1547709,300;40000
10545;3464171,611;-1547909,300;40000
10546;3464171,611;-1548109,300;40000
10547;3464171,611;-1548309,300;40000
10548;3464171,611;-1548509,300;40000
10549;3464171,611;-1548709,300;40000
10550;3464171,611;-1548909,300;40000
10551;3464171,611;-1549109,300;40000
10552;3464171,611;-1549309,300;40000
10553;3464171,611;-1549509,300;40000
10554;3464171,611;-1549709,300;40000
10555;3464171,611;-1549909,300;40000
10556;3464171,611;-1550109,300;40000
10557;3464171,611;-1550309,300;40000
10558;3464171,611;-1550509,300;40000
10559;3464171,611;-1550709,300;40000
10560;3464171,611;-1550909,300;40000
10561;3464171,611;-1551109,300;40000
10562;3464171,611;-1551309,300;40000
10563;3464171,611;-1551509,300;40000
10564;3464171,611;-1551709,300;40000
10565;3464171,611;-1551909,300;40000
10566;3464171,611;-1552109,300;40000
10567;3464171,611;-1552309,300;40000
10568;3464171,611;-1552509,300;40000
10569;3464171,611;-1552709,300;40000
10570;3464171,611;-1552909,300;40000
10571;3464171,611;-1553109,300;40000
10572;3464171,611;-1553309,300;40000
10573;3464171,611;-1553509,300;40000
10574;3464171,611;-1553709,300;40000
10575;3464171,611;-1553909,300;40000
10576;3464171,611;-1554109,300;40000
10577;3464171,611;-1554309,300;40000
10578;3464171,611;-1554509,300;40000
10579;3464171,611;-1554709,300;40000
10580;3464171,611;-1554909,300;40000
10581;3464171,611;-1555109,300;40000
10582;3464171,611;-1555309,300;40000
10583;3464171,611;-1555509,300;40000
10584;3464171,611;-1555709,300;40000
10585;3464171,611;-1555909,300;40000
10586;3464171,611;-1556109,300;40000
10587;3464171,611;-1556309,300;40000
10588;3464171,611;-1556509,300;40000
10589;3464171,611;-1556709,300;40000
10590;3464171,611;-1556909,300;40000
10591;3464171,611;-1557109,300;40000
10592;3464171,611;-1557309,300;40000
10593;3464171,611;-1557509,300;40000
10594;3464171,611;-1557709,300;40000
10595;3464171,611;-1557909,300;40000
10596;3464171,611;-1558109,300;40000
10597;3464171,611;-1558309,300;40000
10598;3464171,611;-1558509,300;40000
10599;3464171,611;-1558709,300;40000
10600;3464171,611;-1558909,300;40000
10601;3464171,611;-1559109,300;40000
10602;3464171,611;-1559309,300;40000
10603;3464171,611;-1559509,300;40000
10604;3464171,611;-1559709,300;40000
10605;3464171,611;-1559909,300;40000
10606;3464171,611;-1560109,300;40000
10607;3464171,611;-1560309,300;40000
10608;3464171,611;-1560509,300;40000
10609;3464171,611;-1560709,300;40000
10610;3464171,611;-1560909,300;40000
10611;3464171,611;-1561109,300;40000
10612;3464171,611;-1561309,300;40000
10613;3464171,611;-1561509,300;40000
10614;3464171,611;-1561709,300;40000
10615;3464171,611;-1561909,300;40000
10616;3464171,611;-1562109,300;40000
10617;3464171,611;-1562309,300;40000
10618;3464171,611;-1562509,300;40000
10619;3464171,611;-1562709,300;40000
10620;3464171,611;-1562909,300;40000
10621;3464171,611;-1563109,300;40000
10622;3464171,611;-1563309,300;40000
10623;3464171,611;-1563509,300;40000
10624;3464171,611;-1563709,300;40000
10625;3464171,611;-1563909,300;40000
10626;3464171,611;-1564109,300;40000
10627;3464171,611;-1564309,300;40000
10628;3464171,611;-1564509,300;40000
10629;3464171,611;-1564709,300;40000
10630;3464171,611;-1564909,300;40000
10631;3464171,611;-1565109,300;40000
10632;3464171,611;-1565309,300;40000
10633;3464171,611;-1565509,300;40000
10634;3464171,611;-1565709,300;40000
10635;3464171,611;-1565909,300;40000
10636;3464171,611;-1566109,300;40000
10637;3464171,611;-1566309,300;40000
10638;3464171,611;-1566509,300;40000
10639;3464171,611;-1566709,300;40000
10640;3464171,611;-1566909,300;40000
10641;3464171,611;-1567109,300;40000
10642;3464171,611;-1567309,300;40000
10643;3464171,611;-1567509,300;40000
10644;3464171,611;-1567709,300;40000
10645;3464171,611;-1567909,300;40000
10646;3464171,611;-1568109,300;40000
10647;3464171,611;-1568309,300;40000
10648;3464143,613;-1568443,090;40000
10731;3464283,018;-1544202,650;40000
10732;3464324,788;-1544320,950;40000
10733;3464355,280;-1544517,110;40000
10734;3464371,611;-1544709,300;40000
10735;3464371,611;-1544909,300;40000
10736;3464371,611;-1545109,300;40000
10737;3464371,611;-1545309,300;40000
10738;3464371,611;-1545509,300;40000
10739;3464371,611;-1545709,300;40000
10740;3464371,611;-1545909,300;40000
10741;3464371,611;-1546109,300;40000
10742;3464371,611;-1546309,300;40000
10743;3464371,611;-1546509,300;40000
10744;3464371,611;-1546709,300;40000
10745;3464371,611;-1546909,300;40000
10746;3464371,611;-1547109,300;40000
10747;3464371,611;-1547309,300;40000
10748;3464371,611;-1547509,300;40000
10749;3464371,611;-1547709,300;40000
10750;3464371,611;-1547909,300;40000
10751;3464371,611;-1548109,300;40000
10752;3464371,611;-1548309,300;40000
10753;3464371,611;-1548509,300;40000
10754;3464371,611;-1548709,300;40000
10755;3464371,611;-1548909,300;40000
10756;3464371,611;-1549109,300;40000
10757;3464371,611;-1549309,300;40000
10758;3464371,611;-1549509,300;40000
10759;3464371,611;-1549709,300;40000
10760;3464371,611;-1549909,300;40000
10761;3464371,611;-1550109,300;40000
10762;3464371,611;-1550309,300;40000
10763;3464371,611;-1550509,300;40000
10764;3464371,611;-1550709,300;40000
10765;3464371,611;-1550909,300;40000
10766;3464371,611;-1551109,300;40000
10767;3464371,611;-1551309,300;40000
10768;3464371,611;-1551509,300;40000
10769;3464371,611;-1551709,300;40000
10770;3464371,611;-1551909,300;40000
10771;3464371,611;-1552109,300;40000
10772;3464371,611;-1552309,300;40000
10773;3464371,611;-1552509,300;40000
10774;3464371,611;-1552709,300;40000
10775;3464371,611;-1552909,300;40000
10776;3464371,611;-1553109,300;40000
10777;3464371,611;-1553309,300;40000
10778;3464371,611;-1553509,300;40000
10779;3464371,611;-1553709,300;40000
10780;3464371,611;-1553909,300;40000
10781;3464371,611;-1554109,300;40000
10782;3464371,611;-1554309,300;40000
10783;3464371,611;-1554509,300;40000
10784;3464371,611;-1554709,300;40000
10785;3464371,611;-1554909,300;40000
10786;3464371,611;-1555109,300;40000
10787;3464371,611;-1555309,300;40000
10788;3464371,611;-1555509,300;40000
10789;3464371,611;-1555709,300;40000
10790;3464371,611;-1555909,300;40000
10791;3464371,611;-1556109,300;40000
10792;3464371,611;-1556309,300;40000
10793;3464371,611;-1556509,300;40000
10794;3464371,611;-1556709,300;40000
10795;3464371,611;-1556909,300;40000
10796;3464371,611;-1557109,300;40000
10797;3464371,611;-1557309,300;40000
10798;3464371,611;-1557509,300;40000
10799;3464371,611;-1557709,300;40000
10800;3464371,611;-1557909,300;40000
10801;3464371,611;-1558109,300;40000
10802;3464371,611;-1558309,300;40000
10803;3464371,611;-1558509,300;40000
10804;3464371,611;-1558709,300;40000
10805;3464371,611;-1558909,300;40000
10806;3464371,611;-1559109,300;40000
10807;3464371,611;-1559309,300;40000
10808;3464371,611;-1559509,300;40000
10809;3464371,611;-1559709,300;40000
10810;3464371,611;-1559909,300;40000
10811;3464371,611;-1560109,300;40000
10812;3464371,611;-1560309,300;40000
10813;3464371,611;-1560509,300;40000
10814;3464371,611;-1560709,300;40000
10815;3464371,611;-1560909,300;40000
10816;3464371,611;-1561109,300;40000
10817;3464371,611;-1561309,300;40000
10818;3464371,611;-1561509,300;40000
10819;3464371,611;-1561709,300;40000
10820;3464371,611;-1561909,300;40000
10821;3464371,611;-1562109,300;40000
10822;3464371,611;-1562309,300;40000
10823;3464371,611;-1562509,300;40000
10824;3464371,611;-1562709,300;40000
10825;3464371,611;-1562909,300;40000
10826;3464371,611;-1563109,300;40000
10827;3464371,611;-1563309,300;40000
10828;3464371,611;-1563509,300;40000
10829;3464371,611;-1563709,300;40000
10830;3464371,611;-1563909,300;40000
10831;3464371,611;-1564109,300;40000
10832;3464371,611;-1564309,300;40000
10833;3464371,611;-1564509,300;40000
10834;3464371,611;-1564709,300;40000
10835;3464371,611;-1564909,300;40000
10836;3464371,611;-1565109,300;40000
10837;3464371,611;-1565309,300;40000
10838;3464371,611;-1565509,300;40000
10839;3464371,611;-1565709,300;40000
10840;3464371,611;-1565909,300;40000
10841;3464371,611;-1566109,300;40000
10842;3464371,611;-1566309,300;40000
10843;3464371,611;-1566509,300;40000
10844;3464371,611;-1566709,300;40000
10845;3464371,611;-1566909,300;40000
10846;3464371,611;-1567109,300;40000
10847;3464371,611;-1567309,300;40000
10848;3464371,611;-1567509,300;40000
10849;3464371,611;-1567709,300;40000
10850;3464371,611;-1567909,300;40000
10851;3464371,611;-1568109,300;40000
10852;3464362,445;-1568291,390;40000
10853;3464275,131;-1568410,870;40000
10857;3464470,324;-1569278,590;40000
10938;3464474,922;-1544602,680;40000
10939;3464530,994;-1544748,600;40000
10940;3464571,611;-1544909,300;40000
10941;3464571,611;-1545109,300;40000
10942;3464571,611;-1545309,300;40000
10943;3464571,611;-1545509,300;40000
10944;3464571,611;-1545709,300;40000
10945;3464571,611;-1545909,300;40000
10946;3464571,611;-1546109,300;40000
10947;3464571,611;-1546309,300;40000
10948;3464571,611;-1546509,300;40000
10949;3464571,611;-1546709,300;40000
10950;3464571,611;-1546909,300;40000
10951;3464571,611;-1547109,300;40000
10952;3464571,611;-1547309,300;40000
10953;3464571,611;-1547509,300;40000
10954;3464571,611;-1547709,300;40000
10955;3464571,611;-1547909,300;40000
10956;3464571,611;-1548109,300;40000
10957;3464571,611;-1548309,300;40000
10958;3464571,611;-1548509,300;40000
10959;3464571,611;-1548709,300;40000
10960;3464571,611;-1548909,300;40000
10961;3464571,611;-1549109,300;40000
10962;3464571,611;-1549309,300;40000
10963;3464571,611;-1549509,300;40000
10964;3464571,611;-1549709,300;40000
10965;3464571,611;-1549909,300;40000
10966;3464571,611;-1550109,300;40000
10967;3464571,611;-1550309,300;40000
10968;3464571,611;-1550509,300;40000
10969;3464571,611;-1550709,300;40000
10970;3464571,611;-1550909,300;40000
10971;3464571,611;-1551109,300;40000
10972;3464571,611;-1551309,300;40000
10973;3464571,611;-1551509,300;40000
10974;3464571,611;-1551709,300;40000
10975;3464571,611;-1551909,300;40000
10976;3464571,611;-1552109,300;40000
10977;3464571,611;-1552309,300;40000
10978;3464571,611;-1552509,300;40000
10979;3464571,611;-1552709,300;40000
10980;3464571,611;-1552909,300;40000
10981;3464571,611;-1553109,300;40000
10982;3464571,611;-1553309,300;40000
10983;3464571,611;-1553509,300;40000
10984;3464571,611;-1553709,300;40000
10985;3464571,611;-1553909,300;40000
10986;3464571,611;-1554109,300;40000
10987;3464571,611;-1554309,300;40000
10988;3464571,611;-1554509,300;40000
10989;3464571,611;-1554709,300;40000
10990;3464571,611;-1554909,300;40000
10991;3464571,611;-1555109,300;40000
10992;3464571,611;-1555309,300;40000
10993;3464571,611;-1555509,300;40000
10994;3464571,611;-1555709,300;40000
10995;3464571,611;-1555909,300;40000
10996;3464571,611;-1556109,300;40000
10997;3464571,611;-1556309,300;40000
10998;3464571,611;-1556509,300;40000
10999;3464571,611;-1556709,300;40000
11000;3464571,611;-1556909,300;40000
11001;3464571,611;-1557109,300;40000
11002;3464571,611;-1557309,300;40000
11003;3464571,611;-1557509,300;40000
11004;3464571,611;-1557709,300;40000
11005;3464571,611;-1557909,300;40000
11006;3464571,611;-1558109,300;40000
11007;3464571,611;-1558309,300;40000
11008;3464571,611;-1558509,300;40000
11009;3464571,611;-1558709,300;40000
11010;3464571,611;-1558909,300;40000
11011;3464571,611;-1559109,300;40000
11012;3464571,611;-1559309,300;40000
11013;3464571,611;-1559509,300;40000
11014;3464571,611;-1559709,300;40000
11015;3464571,611;-1559909,300;40000
11016;3464571,611;-1560109,300;40000
11017;3464571,611;-1560309,300;40000
11018;3464571,611;-1560509,300;40000
11019;3464571,611;-1560709,300;40000
11020;3464571,611;-1560909,300;40000
11021;3464571,611;-1561109,300;40000
11022;3464571,611;-1561309,300;40000
11023;3464571,611;-1561509,300;40000
11024;3464571,611;-1561709,300;40000
11025;3464571,611;-1561909,300;40000
11026;3464571,611;-1562109,300;40000
11027;3464571,611;-1562309,300;40000
11028;3464571,611;-1562509,300;40000
11029;3464571,611;-1562709,300;40000
11030;3464571,611;-1562909,300;40000
11031;3464571,611;-1563109,300;40000
11032;3464571,611;-1563309,300;40000
11033;3464571,611;-1563509,300;40000
11034;3464571,611;-1563709,300;40000
11035;3464571,611;-1563909,300;40000
11036;3464571,611;-1564109,300;40000
11037;3464571,611;-1564309,300;40000
11038;3464571,611;-1564509,300;40000
11039;3464571,611;-1564709,300;40000
11040;3464571,611;-1564909,300;40000
11041;3464571,611;-1565109,300;40000
11042;3464571,611;-1565309,300;40000
11043;3464571,611;-1565509,300;40000
11044;3464571,611;-1565709,300;40000
11045;3464571,611;-1565909,300;40000
11046;3464571,611;-1566109,300;40000
11047;3464571,611;-1566309,300;40000
11048;3464571,611;-1566509,300;40000
11049;3464571,611;-1566709,300;40000
11050;3464571,611;-1566909,300;40000
11051;3464571,611;-1567109,300;40000
11052;3464571,611;-1567309,300;40000
11053;3464571,611;-1567509,300;40000
11054;3464571,611;-1567709,300;40000
11055;3464571,611;-1567909,300;40000
11056;3464571,611;-1568109,300;40000
11057;3464571,611;-1568268,060;40000
11060;3464634,446;-1568965,460;40000
11061;3464586,058;-1569117,030;40000
11062;3464577,048;-1569306,100;40000
11063;3464603,729;-1569502,890;40000
11064;3464628,652;-1569698,690;40000
11065;3464652,255;-1569838,680;40000
11144;3464680,421;-1544805,530;40000
11145;3464765,031;-1544922,290;40000
11146;3464771,611;-1545109,300;40000
11147;3464771,611;-1545309,300;40000
11148;3464771,611;-1545509,300;40000
11149;3464771,611;-1545709,300;40000
11150;3464771,611;-1545909,300;40000
11151;3464771,611;-1546109,300;40000
11152;3464771,611;-1546309,300;40000
11153;3464771,611;-1546509,300;40000
11154;3464771,611;-1546709,300;40000
11155;3464771,611;-1546909,300;40000
11156;3464771,611;-1547109,300;40000
11157;3464771,611;-1547309,300;40000
11158;3464771,611;-1547509,300;40000
11159;3464771,611;-1547709,300;40000
11160;3464771,611;-1547909,300;40000
11161;3464771,611;-1548109,300;40000
11162;3464771,611;-1548309,300;40000
11163;3464771,611;-1548509,300;40000
11164;3464771,611;-1548709,300;40000
11165;3464771,611;-1548909,300;40000
11166;3464771,611;-1549109,300;40000
11167;3464771,611;-1549309,300;40000
11168;3464771,611;-1549509,300;40000
11169;3464771,611;-1549709,300;40000
11170;3464771,611;-1549909,300;40000
11171;3464771,611;-1550109,300;40000
11172;3464771,611;-1550309,300;40000
11173;3464771,611;-1550509,300;40000
11174;3464771,611;-1550709,300;40000
11175;3464771,611;-1550909,300;40000
11176;3464771,611;-1551109,300;40000
11177;3464771,611;-1551309,300;40000
11178;3464771,611;-1551509,300;40000
11179;3464771,611;-1551709,300;40000
11180;3464771,611;-1551909,300;40000
11181;3464771,611;-1552109,300;40000
11182;3464771,611;-1552309,300;40000
11183;3464771,611;-1552509,300;40000
11184;3464771,611;-1552709,300;40000
11185;3464771,611;-1552909,300;40000
11186;3464771,611;-1553109,300;40000
11187;3464771,611;-1553309,300;40000
11188;3464771,611;-1553509,300;40000
11189;3464771,611;-1553709,300;40000
11190;3464771,611;-1553909,300;40000
11191;3464771,611;-1554109,300;40000
11192;3464771,611;-1554309,300;40000
11193;3464771,611;-1554509,300;40000
11194;3464771,611;-1554709,300;40000
11195;3464771,611;-1554909,300;40000
11196;3464771,611;-1555109,300;40000
11197;3464771,611;-1555309,300;40000
11198;3464771,611;-1555509,300;40000
11199;3464771,611;-1555709,300;40000
11200;3464771,611;-1555909,300;40000
11201;3464771,611;-1556109,300;40000
11202;3464771,611;-1556309,300;40000
11203;3464771,611;-1556509,300;40000
11204;3464771,611;-1556709,300;40000
11205;3464771,611;-1556909,300;40000
11206;3464771,611;-1557109,300;40000
11207;3464771,611;-1557309,300;40000
11208;3464771,611;-1557509,300;40000
11209;3464771,611;-1557709,300;40000
11210;3464771,611;-1557909,300;40000
11211;3464771,611;-1558109,300;40000
11212;3464771,611;-1558309,300;40000
11213;3464771,611;-1558509,300;40000
11214;3464771,611;-1558709,300;40000
11215;3464771,611;-1558909,300;40000
11216;3464771,611;-1559109,300;40000
11217;3464771,611;-1559309,300;40000
11218;3464771,611;-1559509,300;40000
11219;3464771,611;-1559709,300;40000
11220;3464771,611;-1559909,300;40000
11221;3464771,611;-1560109,300;40000
11222;3464771,611;-1560309,300;40000
11223;3464771,611;-1560509,300;40000
11224;3464771,611;-1560709,300;40000
11225;3464771,611;-1560909,300;40000
11226;3464771,611;-1561109,300;40000
11227;3464771,611;-1561309,300;40000
11228;3464771,611;-1561509,300;40000
11229;3464771,611;-1561709,300;40000
11230;3464771,611;-1561909,300;40000
11231;3464771,611;-1562109,300;40000
11232;3464771,611;-1562309,300;40000
11233;3464771,611;-1562509,300;40000
11234;3464771,611;-1562709,300;40000
11235;3464771,611;-1562909,300;40000
11236;3464771,611;-1563109,300;40000
11237;3464771,611;-1563309,300;40000
11238;3464771,611;-1563509,300;40000
11239;3464771,611;-1563709,300;40000
11240;3464771,611;-1563909,300;40000
11241;3464771,611;-1564109,300;40000
11242;3464771,611;-1564309,300;40000
11243;3464771,611;-1564509,300;40000
11244;3464771,611;-1564709,300;40000
11245;3464771,611;-1564909,300;40000
11246;3464771,611;-1565109,300;40000
11247;3464771,611;-1565309,300;40000
11248;3464771,611;-1565509,300;40000
11249;3464771,611;-1565709,300;40000
11250;3464771,611;-1565909,300;40000
11251;3464771,611;-1566109,300;40000
11252;3464771,611;-1566309,300;40000
11253;3464771,611;-1566509,300;40000
11254;3464771,611;-1566709,300;40000
11255;3464771,611;-1566909,300;40000
11256;3464771,611;-1567109,300;40000
11257;3464771,611;-1567309,300;40000
11258;3464771,611;-1567509,300;40000
11259;3464771,611;-1567709,300;40000
11260;3464771,611;-1567909,300;40000
11261;3464771,611;-1568109,300;40000
11262;3464783,672;-1568288,140;40000
11263;3464835,327;-1568517,360;40000
11264;3464806,458;-1568717,660;40000
11265;3464775,463;-1568912,690;40000
11266;3464771,611;-1569109,300;40000
11267;3464771,611;-1569309,300;40000
11268;3464771,611;-1569509,300;40000
11269;3464771,611;-1569709,300;40000
11270;3464780,202;-1569902,420;40000
11271;3464815,049;-1570100,860;40000
11272;3464842,632;-1570252,850;40000
11350;3464963,656;-1544952,310;40000
11351;3464971,611;-1545109,300;40000
11352;3464971,611;-1545309,300;40000
11353;3464971,611;-1545509,300;40000
11354;3464971,611;-1545709,300;40000
11355;3464971,611;-1545909,300;40000
11356;3464971,611;-1546109,300;40000
11357;3464971,611;-1546309,300;40000
11358;3464971,611;-1546509,300;40000
11359;3464971,611;-1546709,300;40000
11360;3464971,611;-1546909,300;40000
11361;3464971,611;-1547109,300;40000
11362;3464971,611;-1547309,300;40000
11363;3464971,611;-1547509,300;40000
11364;3464971,611;-1547709,300;40000
11365;3464971,611;-1547909,300;40000
11366;3464971,611;-1548109,300;40000
11367;3464971,611;-1548309,300;40000
11368;3464971,611;-1548509,300;40000
11369;3464971,611;-1548709,300;40000
11370;3464971,611;-1548909,300;40000
11371;3464971,611;-1549109,300;40000
11372;3464971,611;-1549309,300;40000
11373;3464971,611;-1549509,300;40000
11374;3464971,611;-1549709,300;40000
11375;3464971,611;-1549909,300;40000
11376;3464971,611;-1550109,300;40000
11377;3464971,611;-1550309,300;40000
11378;3464971,611;-1550509,300;40000
11379;3464971,611;-1550709,300;40000
11380;3464971,611;-1550909,300;40000
11381;3464971,611;-1551109,300;40000
11382;3464971,611;-1551309,300;40000
